CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
3243	4407	15.995	3243	0.9161	3243.0	22	O
3431	4156	34.006	3431	0.7576	3431.0	22	O2H2:H2O2
2183	2478	18.011	2183	0.7514	2183.0	22	H2O
1387	2009	92.047	1387	0.734	1387.0	22	 
4316	4407	24.000	4316	0.7226	4316.0	22	C2
968	1387	-74.036	968	0.827	968.0	22	CH4N3O:C3H6O2
2340	2782	0.000	2340	0.8996	2340.0	22	 
2774	3055	-17.027	2774	0.96	2774.0	22	adduct_rel_H_NH4 or NH3
2167	2183	18.011	2167	0.7783	2167.0	22	H2O
3431	4407	31.990	3431	0.8042	3431.0	22	O2
3623	4821	-0.000	3623	0.9283	3623.0	22	 
4156	4316	-26.016	4156	0.7549	4156.0	22	C2H2
3250	4159	-18.011	3250	0.835	3250.0	22	H2O
2774	2789	-149.070	2774	0.882	2774.0	22	 
2340	3048	0.000	2340	0.9154	2340.0	22	 
3623	4818	-18.011	3623	0.8587	3623.0	22	H2O
2782	3055	-35.037	2782	0.9571	2782.0	22	 
3547	3623	30.011	3547	0.721	3547.0	22	CH2O
3221	3243	18.011	3221	0.9617	3221.0	22	H2O
2726	3547	36.020	2726	0.855	2726.0	22	 
2717	2726	-36.021	2717	0.8585	2717.0	22	 
4156	4407	-2.016	4156	0.8565	4156.0	22	H2
3431	4821	18.010	3431	0.879	3431.0	22	H2O
3431	4818	0.000	3431	0.944	3431.0	22	 
968	2782	-192.078	968	0.7243	968.0	22	 
2340	3055	-35.037	2340	0.8872	2340.0	22	 
3415	6813	-0.058	3415	0.7813	3415.0	22	 
5807	5964	0.036	5807	0.8733	5807.0	23	 
3028	5982	0.000	3028	0.8401	3028.0	23	 
2218	3289	-38.016	2218	0.8676	2218.0	23	C3H2
915	1091	0.001	915	0.9314	915.0	23	 
3497	5174	-24.000	3497	0.8439	3497.0	23	C2
4598	4603	30.010	4598	0.8595	4598.0	23	CH2O
5807	6902	0.000	5807	0.8898	5807.0	23	 
2218	4589	-50.016	2218	0.9076	2218.0	23	C4H2
1979	4598	-0.001	1979	0.9534	1979.0	23	 
2916	4603	30.010	2916	0.8594	2916.0	23	CH2O
915	6538	-0.036	915	0.8621	915.0	23	 
2912	4598	-30.011	2912	0.8502	2912.0	23	CH2O
5750	7109	-0.073	5750	0.8541	5750.0	23	 
6538	7109	-0.036	6538	0.8603	6538.0	23	 
2912	2914	30.010	2912	0.8356	2912.0	23	CH2O
1091	6902	-0.037	1091	0.8682	1091.0	23	 
2518	3513	-38.016	2518	0.826	2518.0	23	C3H2
6276	7130	0.000	6276	0.8723	6276.0	23	 
1877	2295	-0.036	1877	0.948	1877.0	23	 
5807	6276	0.000	5807	0.9241	5807.0	23	 
2400	4589	-8.005	2400	0.8208	2400.0	23	 
2914	4589	-0.000	2914	0.9953	2914.0	23	 
2549	3497	0.000	2549	0.8833	2549.0	23	 
2914	3289	12.000	2914	0.8911	2914.0	23	C
7109	7130	0.036	7109	0.8461	7109.0	23	 
6276	6902	0.000	6276	0.9144	6276.0	23	 
5807	6538	0.000	5807	0.893	5807.0	23	 
1979	4603	30.010	1979	0.8331	1979.0	23	CH2O
5964	6276	-0.036	5964	0.8492	5964.0	23	 
2912	4603	-0.000	2912	0.9766	2912.0	23	 
1877	5807	-0.036	1877	0.8543	1877.0	23	 
3289	6538	-0.036	3289	0.8632	3289.0	23	 
5496	5807	-0.036	5496	0.9102	5496.0	23	 
5496	5964	0.000	5496	0.9596	5496.0	23	 
6538	6902	0.000	6538	0.9109	6538.0	23	 
3289	5496	0.000	3289	0.8872	3289.0	23	 
3289	5964	0.000	3289	0.9353	3289.0	23	 
5496	5750	0.000	5496	0.9193	5496.0	23	 
5496	6902	-0.036	5496	0.923	5496.0	23	 
2518	2549	0.036	2518	0.9403	2518.0	23	 
2295	7109	-0.036	2295	0.8633	2295.0	23	 
2295	3513	-0.000	2295	0.849	2295.0	23	 
5750	5964	0.000	5750	0.9276	5750.0	23	 
3513	6538	0.000	3513	0.8907	3513.0	23	 
5496	6538	-0.036	5496	0.9133	5496.0	23	 
2218	5750	-38.016	2218	0.8605	2218.0	23	C3H2
1979	2916	-0.001	1979	0.9501	1979.0	23	 
2518	5807	-38.016	2518	0.8414	2518.0	23	C3H2
1877	6902	-0.036	1877	0.8664	1877.0	23	 
6276	7109	-0.036	6276	0.8642	6276.0	23	 
5964	6902	-0.036	5964	0.905	5964.0	23	 
5174	5982	0.000	5174	0.851	5174.0	23	 
2912	4589	30.010	2912	0.8356	2912.0	23	CH2O
1877	5496	-0.000	1877	0.8834	1877.0	23	 
1877	6538	-0.036	1877	0.861	1877.0	23	 
915	6902	-0.036	915	0.8679	915.0	23	 
3289	4589	-12.000	3289	0.8912	3289.0	23	C
5964	7109	-0.073	5964	0.8718	5964.0	23	 
2912	2916	-30.010	2912	0.8589	2912.0	23	CH2O
6276	6538	0.000	6276	0.8954	6276.0	23	 
915	6276	-0.036	915	0.8385	915.0	23	 
915	3289	-0.000	915	0.8871	915.0	23	 
3289	5750	0.000	3289	0.9434	3289.0	23	 
2400	2914	-8.005	2400	0.8237	2400.0	23	 
2218	2914	-50.016	2218	0.908	2218.0	23	C4H2
3028	5174	0.000	3028	0.8639	3028.0	23	 
2295	5807	-0.000	2295	0.8506	2295.0	23	 
5496	6276	-0.036	5496	0.8655	5496.0	23	 
3513	6902	0.000	3513	0.8583	3513.0	23	 
5964	6538	-0.036	5964	0.9038	5964.0	23	 
2914	5964	12.000	2914	0.8555	2914.0	23	C
1877	3513	-0.036	1877	0.8991	1877.0	23	 
1979	2912	30.010	1979	0.8261	1979.0	23	CH2O
3513	7109	-0.036	3513	0.8492	3513.0	23	 
4589	5964	12.000	4589	0.8563	4589.0	23	C
2518	3497	0.036	2518	0.8332	2518.0	23	 
915	2295	-0.036	915	0.8285	915.0	23	 
3513	5496	0.036	3513	0.8888	3513.0	23	 
3513	6276	0.000	3513	0.8267	3513.0	23	 
2916	4598	-0.000	2916	0.9894	2916.0	23	 
3513	5807	0.000	3513	0.9391	3513.0	23	 
6902	7109	-0.036	6902	0.8714	6902.0	23	 
5807	7109	-0.036	5807	0.8546	5807.0	23	 
5496	7109	-0.073	5496	0.9197	5496.0	23	 
7779	7780	63.033	7779	0.9063	7779.0	24	CH5NO2
7781	8627	-176.032	7781	0.7689	7781.0	24	C4H4N3O_cytosine (-H):C6H8O6:C6H8O6_Glucuronic Acid (-H2O)
7780	8627	-0.000	7780	0.8414	7780.0	24	 
8617	8627	-176.032	8617	0.785	8617.0	24	C4H4N3O_cytosine (-H):C6H8O6:C6H8O6_Glucuronic Acid (-H2O)
7780	7781	176.031	7780	0.7013	7780.0	24	C4H4N3O_cytosine (-H):C6H8O6:C6H8O6_Glucuronic Acid (-H2O)
7781	8617	0.000	7781	0.9701	7781.0	24	 
7780	8617	176.032	7780	0.721	7780.0	24	C4H4N3O_cytosine (-H):C6H8O6:C6H8O6_Glucuronic Acid (-H2O)
7779	8627	63.033	7779	0.8295	7779.0	24	CH5NO2
9515	9522	17.028	9515	0.9269	9515.0	25	adduct_rel_H_NH4 or NH3
5992	8390	-152.084	5992	0.905	5992.0	25	 
2489	6725	-142.099	2489	0.9338	2489.0	25	 
8810	9418	0.000	8810	0.9276	8810.0	25	 
3183	5584	-0.036	3183	0.9409	3183.0	25	 
2489	8980	-0.000	2489	0.9711	2489.0	25	 
5955	8390	-170.094	5955	0.9243	5955.0	25	 
2845	6442	-153.067	2845	0.9597	2845.0	25	 
5369	5582	-0.036	5369	0.913	5369.0	25	 
3180	5584	-18.047	3180	0.9387	3180.0	25	 
5955	8980	142.099	5955	0.9326	5955.0	25	 
7416	10258	0.001	7416	0.9741	7416.0	25	 
4741	5855	0.000	4741	0.9609	4741.0	25	 
5395	5584	170.093	5395	0.9649	5395.0	25	 
3180	4182	-4.031	3180	0.9371	3180.0	25	H4
3180	4185	13.979	3180	0.9232	3180.0	25	 
3883	7508	-84.094	3883	0.9418	3883.0	25	 
6470	8980	-0.000	6470	0.9546	6470.0	25	 
6405	6470	-18.011	6405	0.9295	6405.0	25	H2O
5541	6718	56.026	5541	0.9179	5541.0	25	CH2N3:C3H4O
959	5888	-14.016	959	0.9233	959.0	25	methanol (-H2O):CH2
2827	8392	-312.194	2827	0.903	2827.0	25	 
6470	7504	-86.073	6470	0.9437	6470.0	25	 
8493	9522	84.021	8493	0.9097	8493.0	25	C2H2N3O:C4H4O2
6725	8493	-56.026	6725	0.9174	6725.0	25	CH2N3:C3H4O
6363	8493	-28.031	6363	0.9554	6363.0	25	C2H4
3180	8810	-28.031	3180	0.9053	3180.0	25	C2H4
8810	8841	-18.011	8810	0.9143	8810.0	25	H2O
1967	5888	0.000	1967	0.9087	1967.0	25	 
6438	8810	-27.995	6438	0.9113	6438.0	25	CO
4185	5584	-32.026	4185	0.9323	4185.0	25	CH4O
8599	8612	17.026	8599	0.9568	8599.0	25	adduct_rel_H_NH4 or NH3
8377	8599	-27.995	8377	0.9237	8377.0	25	CO
3183	7967	-14.016	3183	0.911	3183.0	25	methanol (-H2O):CH2
3883	5855	-16.031	3883	0.9329	3883.0	25	CH4
4741	6470	-0.000	4741	0.9312	4741.0	25	 
6363	6470	170.094	6363	0.9745	6363.0	25	 
6405	6872	-18.011	6405	0.9091	6405.0	25	H2O
2827	8493	-180.114	2827	0.9244	2827.0	25	 
6455	9418	0.000	6455	0.9517	6455.0	25	 
8841	9418	18.011	8841	0.9202	8841.0	25	H2O
6872	13653	-0.000	6872	0.9326	6872.0	25	 
5992	8131	-142.100	5992	0.9144	5992.0	25	 
5294	9419	27.994	5294	0.9373	5294.0	25	CO
2489	6363	-170.094	2489	0.9707	2489.0	25	 
5955	6725	0.000	5955	0.9366	5955.0	25	 
5855	7416	-0.001	5855	0.9354	5855.0	25	 
6442	8392	-142.101	6442	0.9067	6442.0	25	 
6455	8810	0.000	6455	0.929	6455.0	25	 
6725	8980	142.099	6725	0.935	6725.0	25	 
6718	7958	0.000	6718	0.9189	6718.0	25	 
5992	8589	-180.079	5992	0.936	5992.0	25	 
9419	9522	-114.068	9419	0.9805	9419.0	25	 
5294	8493	-170.094	5294	0.9214	5294.0	25	 
6395	6442	-36.021	6395	0.9096	6395.0	25	 
5395	6438	188.104	5395	0.9063	5395.0	25	 
8392	8589	-9.984	8392	0.9502	8392.0	25	 
2489	6470	0.000	2489	0.9874	2489.0	25	 
5564	5819	-0.057	5564	0.9915	5564.0	25	 
3183	9418	-10.020	3183	0.9214	3183.0	25	 
5294	6405	46.042	5294	0.9284	5294.0	25	H4N3:C2H6O
1967	8841	-0.000	1967	0.9174	1967.0	25	 
6455	6718	-18.011	6455	0.9403	6455.0	25	H2O
6470	8390	-312.193	6470	0.9283	6470.0	25	 
7958	8811	-14.016	7958	0.9104	7958.0	25	methanol (-H2O):CH2
5369	6438	-0.036	5369	0.9691	5369.0	25	 
8658	10258	-14.015	8658	0.9507	8658.0	25	methanol (-H2O):CH2
4182	6438	3.995	4182	0.9418	4182.0	25	 
2882	6405	0.000	2882	0.9605	2882.0	25	 
5395	5888	142.098	5395	0.907	5395.0	25	 
5207	13653	-14.016	5207	0.9261	5207.0	25	methanol (-H2O):CH2
3883	4741	-16.031	3883	0.9125	3883.0	25	CH4
6363	8390	-142.099	6363	0.9354	6363.0	25	 
5564	8193	-0.056	5564	0.9389	5564.0	25	 
2489	6405	18.011	2489	0.9493	2489.0	25	H2O
6405	8584	-0.000	6405	0.9227	6405.0	25	 
6872	10258	0.001	6872	0.9361	6872.0	25	 
6442	8390	-124.089	6442	0.9303	6442.0	25	 
6725	7504	56.026	6725	0.9474	6725.0	25	CH2N3:C3H4O
3183	5395	-170.129	3183	0.9041	3183.0	25	 
5584	9418	-9.984	5584	0.9242	5584.0	25	 
5710	8658	-0.001	5710	0.9183	5710.0	25	 
5272	5819	-27.995	5272	0.9412	5272.0	25	CO
7416	8203	-170.093	7416	0.9399	7416.0	25	 
1967	5395	-142.098	1967	0.9439	1967.0	25	 
5294	5541	-0.000	5294	0.9816	5294.0	25	 
7416	8658	14.015	7416	0.9244	7416.0	25	methanol (-H2O):CH2
6442	8612	-170.095	6442	0.934	6442.0	25	 
10258	13653	-0.001	10258	0.9972	10258.0	25	 
4741	8749	-124.089	4741	0.9351	4741.0	25	 
5955	6470	142.099	5955	0.9393	5955.0	25	 
5541	9419	27.995	5541	0.9471	5541.0	25	CO
2489	2882	18.011	2489	0.9333	2489.0	25	H2O
8811	9419	-14.016	8811	0.9727	8811.0	25	methanol (-H2O):CH2
5207	8658	-0.000	5207	0.9181	5207.0	25	 
6363	6725	27.995	6363	0.9297	6363.0	25	CO
2882	5855	-18.010	2882	0.9331	2882.0	25	H2O
7504	7508	18.010	7504	0.9288	7504.0	25	H2O
7922	8493	-14.016	7922	0.9263	7922.0	25	methanol (-H2O):CH2
3183	6455	-10.021	3183	0.9174	3183.0	25	 
4185	5341	0.000	4185	0.9559	4185.0	25	 
5584	8841	-27.995	5584	0.9421	5584.0	25	CO
5207	10258	-14.015	5207	0.9293	5207.0	25	methanol (-H2O):CH2
3180	5369	0.000	3180	0.9347	3180.0	25	 
4182	8841	-42.011	4182	0.923	4182.0	25	N3:C2H2O
5584	6438	18.011	5584	0.9515	5584.0	25	H2O
8377	8392	17.026	8377	0.9728	8377.0	25	adduct_rel_H_NH4 or NH3
5819	8193	0.000	5819	0.9353	5819.0	25	 
5294	9522	-86.073	5294	0.964	5294.0	25	 
6725	7508	74.036	6725	0.9406	6725.0	25	CH4N3O:C3H6O2
3183	4182	13.979	3183	0.903	3183.0	25	 
4741	8980	-0.000	4741	0.964	4741.0	25	 
7416	13653	0.000	7416	0.972	7416.0	25	 
6442	8589	-152.084	6442	0.9202	6442.0	25	 
5855	7504	-86.073	5855	0.931	5855.0	25	 
3183	8841	-28.031	3183	0.9105	3183.0	25	C2H4
6438	9418	-27.995	6438	0.9169	6438.0	25	CO
2827	5955	-124.089	2827	0.9248	2827.0	25	 
7416	7504	-86.072	7416	0.9382	7416.0	25	 
2489	7508	-68.062	2489	0.9383	2489.0	25	C5H8
5541	9522	-86.073	5541	0.9652	5541.0	25	 
3180	6438	-0.036	3180	0.9759	3180.0	25	 
4185	6438	-14.016	4185	0.9261	4185.0	25	methanol (-H2O):CH2
6438	8841	-46.006	6438	0.9157	6438.0	25	CH2O2
4741	7508	-68.063	4741	0.9266	4741.0	25	C5H8
5272	5564	-27.939	5272	0.9461	5272.0	25	 
4741	6363	-170.094	4741	0.9495	4741.0	25	 
8589	8612	-18.011	8589	0.949	8589.0	25	H2O
5955	8589	-198.089	5955	0.9182	5955.0	25	 
2489	7504	-86.073	2489	0.9382	2489.0	25	 
2827	6363	-152.083	2827	0.9698	2827.0	25	 
2845	6395	-117.046	2845	0.9322	2845.0	25	 
8390	8392	-18.011	8390	0.9134	8390.0	25	H2O
1633	1967	-0.000	1633	0.9696	1633.0	25	 
2882	7508	-86.073	2882	0.9261	2882.0	25	 
5819	7922	-28.031	5819	0.9206	5819.0	25	C2H4
6405	6718	9.984	6405	0.9138	6405.0	25	 
959	1633	-14.016	959	0.9074	959.0	25	methanol (-H2O):CH2
5992	8392	-170.095	5992	0.9371	5992.0	25	 
2827	8589	-322.178	2827	0.9247	2827.0	25	 
5851	8584	-0.000	5851	0.9083	5851.0	25	 
2882	5955	-160.110	2882	0.9283	2882.0	25	 
7508	8980	68.062	7508	0.9531	7508.0	25	C5H8
2882	3883	-1.979	2882	0.9214	2882.0	25	 
6470	6725	-142.099	6470	0.9308	6470.0	25	 
5855	8980	-0.000	5855	0.9934	5855.0	25	 
5369	6441	0.000	5369	0.956	5369.0	25	 
6309	6442	17.027	6309	0.9688	6309.0	25	adduct_rel_H_NH4 or NH3
5541	6405	46.042	5541	0.9286	5541.0	25	H4N3:C2H6O
6363	7504	84.021	6363	0.9286	6363.0	25	C2H2N3O:C4H4O2
2489	5855	0.000	2489	0.9673	2489.0	25	 
6395	8390	-160.110	6395	0.9064	6395.0	25	 
8392	8612	-27.995	8392	0.9436	8392.0	25	CO
7504	13653	86.072	7504	0.9221	7504.0	25	 
6718	9413	-0.000	6718	0.9099	6718.0	25	 
2489	5955	-142.099	2489	0.9413	2489.0	25	 
2882	8749	-142.099	2882	0.9212	2882.0	25	 
5855	7508	-68.063	5855	0.9462	5855.0	25	C5H8
959	1967	-14.016	959	0.9271	959.0	25	methanol (-H2O):CH2
4741	7504	-86.073	4741	0.9165	4741.0	25	 
3180	9418	-28.031	3180	0.9347	3180.0	25	C2H4
5855	6363	-170.094	5855	0.9705	5855.0	25	 
5541	8493	-170.094	5541	0.9062	5541.0	25	 
6718	8811	-14.016	6718	0.9408	6718.0	25	methanol (-H2O):CH2
6455	8841	-18.011	6455	0.9066	6455.0	25	H2O
3883	8980	-16.031	3883	0.9413	3883.0	25	CH4
8390	8589	-27.995	8390	0.9522	8390.0	25	CO
3183	9413	-28.031	3183	0.9295	3183.0	25	C2H4
5395	8841	142.098	5395	0.9134	5395.0	25	 
6718	9419	-28.032	6718	0.9474	6718.0	25	C2H4
2827	6395	-134.073	2827	0.9575	2827.0	25	 
5564	8184	-170.151	5564	0.9273	5564.0	25	 
6441	7486	0.000	6441	0.9362	6441.0	25	 
1967	4182	42.011	1967	0.9133	1967.0	25	N3:C2H2O
2882	6725	-160.109	2882	0.928	2882.0	25	 
2845	6309	-170.094	2845	0.9473	2845.0	25	 
5582	6438	0.000	5582	0.9339	5582.0	25	 
2827	8390	-294.183	2827	0.948	2827.0	25	 
7967	9413	-14.016	7967	0.9411	7967.0	25	methanol (-H2O):CH2
7416	8980	0.000	7416	0.935	7416.0	25	 
3183	6718	-28.031	3183	0.9396	3183.0	25	C2H4
4182	5395	-184.109	4182	0.9344	4182.0	25	 
5294	6718	56.026	5294	0.9222	5294.0	25	CH2N3:C3H4O
1633	8841	-0.000	1633	0.9079	1633.0	25	 
6363	8980	170.094	6363	0.9683	6363.0	25	 
1967	5584	27.995	1967	0.9352	1967.0	25	CO
4182	5584	-14.016	4182	0.9663	4182.0	25	methanol (-H2O):CH2
1633	5395	-142.098	1633	0.9337	1633.0	25	 
8658	13653	-14.015	8658	0.9501	8658.0	25	methanol (-H2O):CH2
1967	5399	-160.109	1967	0.9042	1967.0	25	 
5855	6470	-0.000	5855	0.9513	5855.0	25	 
5819	8184	-170.094	5819	0.9163	5819.0	25	 
2845	8740	-124.089	2845	0.9142	2845.0	25	 
1633	5584	27.995	1633	0.9185	1633.0	25	CO
8563	8564	-41.027	8563	0.8185	8563.0	26	C2H3N
6186	7409	-0.000	6186	0.8787	6186.0	27	 
6026	6186	-2.016	6026	0.7763	6026.0	27	H2
6026	7409	-2.016	6026	0.7678	6026.0	27	H2
6186	7407	18.010	6186	0.9018	6186.0	27	H2O
6235	6416	0.001	6235	0.8162	6235.0	27	 
6235	7407	49.984	6235	0.7603	6235.0	27	 
6026	6027	-36.021	6026	0.8456	6026.0	27	 
7407	7408	-36.021	7407	0.8109	7407.0	27	 
6172	7408	-0.000	6172	0.7219	6172.0	27	 
5990	6012	-36.021	5990	0.7796	5990.0	27	 
5990	6026	-18.011	5990	0.8456	5990.0	27	H2O
5990	6027	-54.032	5990	0.7747	5990.0	27	C3H4N
6416	7407	49.983	6416	0.7733	6416.0	27	 
6012	6026	18.010	6012	0.8542	6012.0	27	H2O
7408	7409	18.010	7408	0.8547	7408.0	27	H2O
6012	7408	-2.016	6012	0.7771	6012.0	27	H2
6186	7408	-18.011	6186	0.728	6186.0	27	H2O
7407	7409	-18.011	7407	0.9489	7407.0	27	H2O
5990	7407	-2.016	5990	0.7223	5990.0	27	H2
5214	6012	49.983	5214	0.7054	5214.0	27	 
6012	6027	-18.011	6012	0.9237	6012.0	27	H2O
10748	10866	105.078	10748	0.9925	10748.0	28	 
11701	12358	-58.043	11701	0.9906	11701.0	28	CH4N3:C3H6O
13010	13055	44.026	13010	0.992	13010.0	28	H2N3:C2H4O
12221	12358	105.079	12221	0.9892	12221.0	28	 
11643	12966	-160.110	11643	0.9918	11643.0	28	 
12358	12417	27.001	12358	0.9888	12358.0	28	 
10702	11701	179.116	10702	0.9947	10702.0	28	 
12178	13010	30.010	12178	0.9933	12178.0	28	CH2O
10918	12303	-116.085	10918	0.9924	10918.0	28	 
10702	12030	-116.084	10702	0.9934	10702.0	28	 
10061	11701	-41.016	10061	0.9972	10061.0	28	CHN2
10866	12120	-221.162	10866	0.9972	10866.0	28	 
10866	12030	-265.188	10866	0.9919	10866.0	28	 
12120	13055	118.063	12120	0.9976	12120.0	28	 
12120	12358	193.130	12120	0.9934	12120.0	28	 
11572	12178	-102.068	11572	0.988	11572.0	28	 
11415	11572	88.052	11415	0.989	11415.0	28	 
12120	12221	88.052	12120	0.9948	12120.0	28	 
10061	12418	-55.031	10061	0.9934	10061.0	28	C2H3N2
10746	10991	163.121	10746	0.9908	10746.0	28	 
12303	12418	88.054	12303	0.9938	12303.0	28	 
10061	12120	-292.189	10061	0.9939	10061.0	28	 
12120	13010	74.037	12120	0.9925	12120.0	28	CH4N3O:C3H6O2:CH5N3O
11777	12663	30.011	11777	0.9858	11777.0	28	CH2O
10866	12418	15.995	10866	0.9937	10866.0	28	O
10647	12303	91.062	10647	0.9927	10647.0	28	 
11643	12356	-14.016	11643	0.9942	11643.0	28	methanol (-H2O):CH2
12303	13055	-31.041	12303	0.9968	12303.0	28	CH5N
10702	12120	-72.057	10702	0.9985	10702.0	28	CH4N4:C2H6N3
10061	12356	-116.084	10061	0.9925	10061.0	28	 
12030	13055	162.089	12030	0.9943	12030.0	28	 
10702	10866	149.105	10702	0.9968	10702.0	28	 
10702	13010	1.979	10702	0.9922	10702.0	28	 
12120	12418	237.157	12120	0.992	12120.0	28	 
11643	11777	105.079	11643	0.9883	11643.0	28	 
10061	10866	-71.027	10061	0.9964	10061.0	28	C2H3N2O
10702	12221	15.994	10702	0.9937	10702.0	28	O
12356	12966	-146.094	12356	0.9963	12356.0	28	 
10991	12663	15.995	10991	0.9906	10991.0	28	O
10647	11701	193.131	10647	0.9906	10647.0	28	 
10061	10702	-220.131	10061	0.993	10061.0	28	 
11701	12418	-14.016	11701	0.9933	11701.0	28	methanol (-H2O):CH2
12417	12663	105.079	12417	0.9858	12417.0	28	 
10991	12417	-89.084	10991	0.9855	10991.0	28	 
11701	13055	-133.110	11701	0.9952	11701.0	28	 
10866	13055	-103.099	10866	0.996	10866.0	28	 
11499	11572	44.026	11499	0.9882	11499.0	28	H2N3:C2H4O
10991	11777	-14.016	10991	0.9941	10991.0	28	methanol (-H2O):CH2
11415	13010	15.995	11415	0.9904	11415.0	28	O
11572	11643	44.026	11572	0.991	11572.0	28	H2N3:C2H4O
12178	12966	-14.016	12178	0.995	12178.0	28	methanol (-H2O):CH2
12178	12356	132.078	12178	0.9903	12178.0	28	 
12030	12221	132.078	12030	0.9878	12030.0	28	 
10918	12418	-28.032	10918	0.9888	10918.0	28	C2H4
10061	10918	-27.000	10061	0.9931	10061.0	28	 
10702	13055	46.005	10702	0.9966	10702.0	28	CH2O2
10791	11777	105.078	10791	0.9899	10791.0	28	 
10748	11701	135.090	10748	0.9916	10748.0	28	 
12966	13010	44.026	12966	0.9981	12966.0	28	H2N3:C2H4O
12358	13055	-75.067	12358	0.992	12358.0	28	CH7N4:C3H9NO
10647	10748	58.042	10647	0.989	10647.0	28	CH4N3:C3H6O
10748	12303	33.020	10748	0.993	10748.0	28	NH3O:H3NO
10061	12303	-143.085	10061	0.9972	10061.0	28	 
10702	10748	44.026	10702	0.9922	10702.0	28	H2N3:C2H4O
11643	12178	-146.094	11643	0.9955	11643.0	28	 
10866	11701	30.011	10866	0.9981	10866.0	28	CH2O
12120	12303	149.104	12120	0.9965	12120.0	28	 
10061	11777	3.010	10061	0.9929	10061.0	28	 
11415	12966	-28.032	11415	0.99	11415.0	28	C2H4
10866	12221	-133.110	10866	0.9932	10866.0	28	 
11701	12356	-75.069	11701	0.9915	11701.0	28	CH7N4:C3H9NO
10061	13055	-174.126	10061	0.9936	10061.0	28	 
12221	12418	149.105	12221	0.9886	12221.0	28	 
12358	12663	132.080	12358	0.9905	12358.0	28	 
10866	12303	-72.058	10866	0.9984	10866.0	28	C2H6N3
10748	10918	149.105	10748	0.995	10748.0	28	 
10791	10991	119.094	10791	0.984	10791.0	28	 
10876	12417	-14.016	10876	0.984	10876.0	28	methanol (-H2O):CH2
10702	12303	77.046	10702	0.9974	10702.0	28	C6H5:H5N4O
10746	10791	44.026	10746	0.9887	10746.0	28	H2N3:C2H4O
10748	13055	1.979	10748	0.9928	10748.0	28	 
11701	12303	-102.070	11701	0.9994	11701.0	28	 
12356	13010	-102.068	12356	0.9959	12356.0	28	 
12221	13055	30.011	12221	0.9926	12221.0	28	CH2O
10918	11777	30.010	10918	0.9864	10918.0	28	CH2O
11415	12356	118.063	11415	0.9902	11415.0	28	 
11499	12178	-58.042	11499	0.9857	11499.0	28	CH4N3:C3H6O
11701	12120	-251.173	11701	0.9943	11701.0	28	 
11056	12418	-116.084	11056	0.9897	11056.0	28	 
11643	13010	-116.084	11643	0.9917	11643.0	28	 
9734	9871	17.027	9734	0.9859	9734.0	30	adduct_rel_H_NH4 or NH3
11246	12907	-28.031	11246	0.9851	11246.0	30	C2H4
11244	12019	-14.016	11244	0.9844	11244.0	30	methanol (-H2O):CH2
9734	11244	17.027	9734	0.9922	9734.0	30	adduct_rel_H_NH4 or NH3
11891	12779	-14.016	11891	0.9882	11891.0	30	methanol (-H2O):CH2
9734	9966	-44.026	9734	0.9866	9734.0	30	H2N3:C2H4O
9966	11178	17.026	9966	0.988	9966.0	30	adduct_rel_H_NH4 or NH3
9966	12012	3.011	9966	0.9867	9966.0	30	 
9734	11246	-0.000	9734	0.9892	9734.0	30	 
11178	12012	-14.016	11178	0.9924	11178.0	30	methanol (-H2O):CH2
9966	11891	-14.016	9966	0.9849	9966.0	30	methanol (-H2O):CH2
11178	11244	44.027	11178	0.9854	11178.0	30	H2N3:C2H4O
9734	12907	-28.031	9734	0.9943	9734.0	30	C2H4
9871	11244	0.000	9871	0.9925	9871.0	30	 
12440	12952	14.015	12440	0.9846	12440.0	31	methanol (-H2O):CH2
12440	13580	-0.000	12440	0.9984	12440.0	31	 
13529	13931	69.059	13529	0.7018	13529.0	32	C4H7N
13835	13931	-28.032	13835	0.9484	13835.0	32	C2H4
13544	13545	-17.028	13544	0.8528	13544.0	32	adduct_rel_H_NH4 or NH3
13529	13544	45.059	13529	0.932	13529.0	32	C2H7N
13829	13835	81.059	13829	0.8733	13829.0	32	C5H7N
13828	13835	-17.026	13828	0.9551	13828.0	32	adduct_rel_H_NH4 or NH3
13828	13931	-45.058	13828	0.8902	13828.0	32	C2H7N
13545	13829	-11.999	13545	0.8664	13545.0	32	C
13545	13835	69.060	13545	0.7431	13545.0	32	C4H7N
13529	13545	28.031	13529	0.8956	13529.0	32	C2H4
13544	13828	69.058	13544	0.7418	13544.0	32	C4H7N
8893	8970	-27.995	8893	0.8499	8893.0	33	CO
8970	9095	-0.000	8970	0.9678	8970.0	33	 
8637	8784	0.000	8637	0.7625	8637.0	33	 
8784	8970	-14.016	8784	0.9084	8784.0	33	methanol (-H2O):CH2
8893	8918	0.036	8893	0.9305	8893.0	33	 
8918	8970	-28.031	8918	0.7858	8918.0	33	C2H4
4740	8784	15.958	4740	0.7064	4740.0	33	 
8637	8970	-14.016	8637	0.8163	8637.0	33	methanol (-H2O):CH2
8784	9095	-14.016	8784	0.8817	8784.0	33	methanol (-H2O):CH2
9506	14674	-0.000	9506	0.9458	9506.0	35	 
11945	13210	0.000	11945	0.9048	11945.0	35	 
